ShipmentNo	VehicleNo	CreatedOn
17D71A00-5065-4F70-9F67-723D58EA9B06	ECE-0002	2023-02-16 13:11:19.6200000
90FD26D2-09FB-4F68-8E6E-7456613008D8	ECA-0072	2023-02-16 12:11:19.6266667
4519EDE4-55D1-4960-83AA-80529D7D3716	EEB-0069	2023-02-16 14:49:19.6366667
798E1AE1-44B7-4DF4-B637-8AAFAFFD7C1E	ADE-0083	2023-02-16 16:50:19.6466667
7E6620E7-1D4A-4582-94E3-9510F69846F5	DAB-0016	2023-02-16 09:32:19.6733333
333BEE98-6D8E-4DB5-AB57-9EC69A884E43	DDC-0044	2023-02-16 13:25:19.7033333
C3AC94A4-1BE3-4F7E-8C61-9FE642C04BCE	DAE-0092	2023-02-16 11:37:19.7333333
7911E853-95AD-4DD3-A840-A7651152EF4E	ACE-0098	2023-02-16 14:08:19.7500000
8A1A3633-C753-4881-883C-A7B40D86B625	AEE-0062	2023-02-16 13:05:19.7800000
F2996B5C-BD5F-4A9B-9FD3-AB990D85CBD2	BDE-0014	2023-02-16 10:05:19.7900000
65C67291-F124-498F-B8AE-AE2A354C4586	BAC-0055	2023-02-16 13:31:19.7966667
9D6B3912-7394-45F7-8F08-B27168FA104D	DAE-0096	2023-02-16 14:56:19.8133333
465D4FC6-7B81-4A86-950D-B478DB8DC420	CDC-0041	2023-02-16 12:23:19.8433333
124B71B9-FFC9-43CA-9308-BD2D540830CD	CCD-0010	2023-02-16 18:17:19.8533333
E33577FB-90ED-4552-B57D-BDDCBAF4BCDA	CDD-0060	2023-02-16 15:26:19.8733333
DC0CA12D-889D-4E1F-BC15-C25383AD6F36	BCE-0015	2023-02-16 14:01:19.8800000
4D2CBA53-412C-4D09-88C3-D60FD41338CD	BCC-0009	2023-02-16 14:22:19.9366667
281100CB-14E8-4A11-9B1C-F306ABEAF5EB	EEE-0051	2023-02-16 18:16:20.0466667
A0B26A66-FEB2-4F15-A85D-55E862E7C471	ADD-0084	2023-02-17 11:58:19.5500000
AC76A011-8263-4AE4-A3F2-7C992CF5607E	AEA-0041	2023-02-17 16:19:19.6100000
F99D86CF-EE51-4D61-B549-835EAD2949D9	CCD-0027	2023-02-17 18:18:19.6200000
072FCCC4-A7AC-4186-80F5-D0EAE270E167	ACC-0023	2023-02-17 10:02:19.9100000
42324D06-A368-4A67-BF29-D8650A31D1CC	DAB-0024	2023-02-17 14:47:19.9400000
4A7D55BF-8914-4BA1-BDCE-F4BE8403448F	EBC-0037	2023-02-17 18:29:20.0500000
0D70FF97-C9EB-4260-A6D1-0CA56EE633CD	ACA-0081	2023-02-19 17:57:18.5766667
6BD4D3F2-E3E6-4AA5-B62A-37F77B0BB5BF	BBB-0066	2023-02-19 10:34:18.5966667
DC3E9856-80F0-41DC-93DC-60BF2AC2AC42	ACD-0032	2023-02-19 13:18:18.6166667
0E1F28EA-7DE5-45B8-9E0F-71D7ED3BD19B	ECA-0037	2023-02-19 14:04:18.6266667
2B095A7C-6F57-4ECE-84E3-7CE7FDB0449A	DAB-0080	2023-02-19 18:00:18.6400000
45F3DBC1-7F5C-4A96-A215-8B6C15BF0318	AAB-0027	2023-02-19 13:12:18.6466667
42F9FC1F-1D4B-43CD-A7ED-8D33A6FBBEFC	EBC-0010	2023-02-19 15:07:18.6633333
52F975F1-0134-438B-8C6F-8ED33240FD1C	CCB-0023	2023-02-19 17:10:18.6800000
E75979F3-0FDD-4AD2-99B4-91E681FE76E5	AEE-0058	2023-02-19 13:59:18.6866667
4936AA28-88DD-429C-8230-9E6ECD5205E2	DDD-0090	2023-02-19 15:43:18.7400000
79D23FFB-8BA5-4E65-BA2D-A8BC9C242A73	AAD-0068	2023-02-19 16:21:18.7533333
453F74C5-D50C-4937-ADDA-B4F1914D6CC7	ECE-0066	2023-02-19 16:08:18.8333333
949F373C-5041-44F9-98D3-BF87010A4AA9	EAC-0048	2023-02-19 09:35:18.8466667
CC9925BD-9483-4F71-AB17-C2584D5503A8	EED-0021	2023-02-19 09:22:18.8833333
6F4B14DD-1EBC-4C96-B914-C988DE1794B3	BBD-0048	2023-02-19 16:03:18.9300000
AA613702-E4E5-4C62-A480-CD20DF945A49	CEE-0014	2023-02-19 10:03:18.9433333
DD4EB99D-5457-4B1C-8C72-D2A59C15F7C1	CEA-0039	2023-02-19 11:06:18.9600000
E96B1F4F-D840-4E89-AA3D-F19676FDF13C	CDB-0062	2023-02-19 15:39:19.0700000
A374F91B-2DC4-41FB-9691-F61FB945F821	BEE-0006	2023-02-19 17:20:19.1000000
654F33B1-2A0B-481B-815F-0503464D3461	CED-0057	2023-02-21 10:22:20.8300000
290118B9-68DE-462B-A5B8-0AA5DE44BF1F	ECA-0038	2023-02-21 10:20:20.8366667
FEA3F59C-AB1D-41E9-BA40-1505CB8CE5A1	CDB-0003	2023-02-21 17:19:20.8466667
4673A2A6-DA4E-428D-BC56-1A60476A2341	DCE-0097	2023-02-21 11:55:20.8633333
36D9EFB4-FEE5-4F08-B9A1-246FD0C41763	CBA-0091	2023-02-21 11:40:20.9100000
8C695D7A-D84E-4B70-B309-280F2B1916AF	EBE-0002	2023-02-21 17:07:20.9400000
E9FA1978-FA49-4D65-B5BA-3AE200118CD4	BCC-0082	2023-02-21 09:29:21.0033333
B5E7AF0D-90C0-43D2-B903-3CB26293BF7D	AEE-0057	2023-02-21 14:40:21.0333333
7A5796A1-FE76-4C72-89A0-4AF3A0980C57	CAB-0098	2023-02-21 15:29:21.0966667
0F2D7D88-0CE2-4DF5-AC32-947067557CB9	EAC-0061	2023-02-21 16:38:21.3000000
4E073DE7-36D5-4EA6-9505-9F0AB93607B6	CAD-0091	2023-02-21 12:10:21.3833333
355B7F35-23C4-4ECA-BD3B-ADC9ADCC5875	EAA-0064	2023-02-21 10:49:21.4466667
099203A5-D212-427C-954F-E05EE0B3D7DE	ADE-0021	2023-02-21 17:12:21.6200000
274A438D-EDB4-4B38-956B-FC03CB46341D	BEE-0010	2023-02-21 12:05:21.7300000
E0834A4C-0071-4515-A09B-003C8E220598	ABD-0058	2023-02-25 10:07:22.3400000
D9C98DFC-DA3F-4E6B-A36F-0480BFB0AE2C	CAE-0062	2023-02-25 10:03:22.3466667
5A5C69F4-B708-4248-98BB-0A640A9D553C	DAE-0026	2023-02-25 10:55:22.3566667
D6B04812-2F39-4692-9FA9-0ECCC8C8A497	CCA-0098	2023-02-25 11:31:22.3633333
7EB38DE5-8A3B-4D3A-89AF-154D27BCE8F0	AAD-0020	2023-02-25 14:03:22.3733333
A368B572-D352-43CB-B2CA-1F27057761E1	BDD-0048	2023-02-25 13:59:22.3866667
061AB96D-5DEC-4A46-BA36-23A530132B91	BEE-0067	2023-02-25 16:43:22.3933333
7DB85E33-B5FB-4DA4-B1D2-384F483B31C6	EEB-0003	2023-02-25 11:26:22.4066667
37516088-9DA5-4C70-A7CD-4BE9018D62D6	ECD-0098	2023-02-25 16:52:22.4200000
1370BB6A-FC12-44C0-9A65-4CA7FC46F480	EBB-0084	2023-02-25 17:22:22.4300000
D4D6D73B-5652-469D-91F4-59363C1DD128	AEE-0095	2023-02-25 09:11:22.4400000
20E5C67D-C6AF-4022-AA12-70C5C3205AB0	CDB-0047	2023-02-25 09:18:22.4533333
19D3E5A7-3E17-4D6F-BA7C-7855FC06A735	ADB-0001	2023-02-25 14:56:22.4700000
8FFC8B6A-7421-4B7E-B2A3-7F9F7C447A5F	AEE-0032	2023-02-25 12:30:22.4766667
A64C4EF9-179D-4A04-831C-8138AE7B56DF	DBC-0096	2023-02-25 10:26:22.5100000
CED38FBD-6BF3-4FE0-9277-87DCE437D351	BCC-0012	2023-02-25 09:54:22.5166667
509F776A-5DDD-40CD-AF77-9EB8EF315A04	AEC-0037	2023-02-25 10:24:22.5333333
ABDBB300-7205-49EE-B815-A5CEC21AAA28	CBA-0042	2023-02-25 13:22:22.5433333
0C14EDB7-8A1C-469F-92A5-AD9EC2539F75	EDB-0065	2023-02-25 16:01:22.5500000
7CBFCF4E-B989-428F-BBE7-BBF1D49A500A	CDB-0007	2023-02-25 18:31:22.5633333
8D2E1328-A916-47F1-9947-C35971540FF4	CAC-0020	2023-02-25 15:05:22.5966667
166DB514-61BD-4626-AC9D-CDBD7FF0AD4F	CAC-0058	2023-02-25 17:35:22.6733333
EA7F554B-1996-49CC-A653-D32333422786	EDA-0043	2023-02-25 09:48:22.6833333
943D9E5C-DCFE-4FAC-B269-DC7C50BBF924	EBE-0098	2023-02-25 12:15:22.7366667
F7622015-4D75-495E-B4DC-EA8995DC185D	DBE-0063	2023-02-25 11:54:22.7500000
89609C92-6306-4E1C-9430-ED056006483C	CCC-0080	2023-02-25 09:35:22.7833333
DE7D7ED6-B58C-4249-BD0A-F73256C96116	AEE-0047	2023-02-25 15:26:22.8000000
A59F9D21-9249-43FD-90D4-F79559D1A7E8	CCA-0040	2023-02-25 15:29:22.8500000
40EE07B9-E59B-414A-B2E4-1685AD31BF97	EDD-0060	2023-02-26 14:34:21.3166667
5C66B37F-4F90-456A-89B4-3BACD7012BAE	CBC-0039	2023-02-26 17:52:21.4700000
4255546F-2E56-42D0-8BF9-53C569746DB4	EBC-0047	2023-02-26 12:06:21.5933333
C9D438BC-36BD-416C-AD8D-5BF865FB129C	ADA-0054	2023-02-26 17:58:21.6033333
725F7CE7-8836-42BB-9BA7-8199706131FF	CAE-0083	2023-02-26 11:43:21.7633333
7B24C274-BDE4-4FF8-A1F4-8408040EE84E	ABC-0079	2023-02-26 14:05:21.7800000
A1B7D269-7FB6-4140-975F-B63362DB8EFD	ABD-0009	2023-02-26 10:42:21.9600000
3D4C9AB9-4565-41B4-A31E-BCB9BEC22EFE	CBC-0099	2023-02-26 10:56:21.9900000
994294E2-4808-4719-AD5D-D10751D3E509	CCA-0056	2023-02-26 13:13:22.0966667
6574B6CA-5972-4F1C-9A6F-D4867267730F	EAB-0022	2023-02-26 11:17:22.1066667
FB4DBF2A-9718-4921-996C-E3B13F4EF3C4	ADC-0065	2023-02-26 15:33:22.1766667
3447857A-C99F-466E-96C1-E5F8F01A55C0	BDE-0042	2023-02-26 09:39:22.1866667
F3D3FD98-3A97-4161-BFE4-FB58C95FE096	BBB-0073	2023-02-26 15:53:22.2700000
4098329C-1B33-4FF6-BDE6-053EDB08C7CC	AEC-0001	2023-02-27 09:47:20.6833333
53732C83-FFB2-4CB3-817E-14498AB820CE	CED-0040	2023-02-27 11:00:20.6933333
753889B4-3E0F-43E0-8FDC-147A879DD9C9	EDA-0011	2023-02-27 10:47:20.7000000
7C23ED8B-6798-4746-A3A8-295EFC96518B	CDE-0086	2023-02-27 17:39:20.7500000
17E4035E-23CE-4C01-BC4A-2A634DA0F7E2	ABB-0005	2023-02-27 16:17:20.8000000
17662212-278B-4C22-BA7D-2D0B5668AA39	BAA-0002	2023-02-27 15:44:20.8066667
89EDCD4D-73FE-4374-9A85-33A4990A34CE	DDB-0099	2023-02-27 16:36:20.8133333
68EB593C-F9C3-48C8-AA38-4E7F868E1F59	CBC-0090	2023-02-27 13:28:20.9233333
56F1D570-D6ED-49E4-9AFF-4F674312F7D9	ABE-0035	2023-02-27 18:27:20.9500000
EA4073DF-C424-447B-88C3-693A66A6A5C6	EBB-0060	2023-02-27 10:48:21.0466667
BD4CBCEE-8C02-49F6-876C-6C719FE6CC73	AAA-0017	2023-02-27 11:58:21.0566667
9CA4A1B8-C628-4FCA-B289-769130D90287	ECC-0052	2023-02-27 13:15:21.0700000
0464D5A9-2B70-4C6C-A922-9DE08D7F2E95	ABC-0077	2023-02-27 15:21:21.2266667
30F1ACFE-4E67-4C92-904A-AB9676837A64	EBB-0059	2023-02-27 12:05:21.3033333
F9912E04-283B-4757-B104-BC8812587132	DBE-0010	2023-02-27 09:55:21.4133333
305F61C7-72DE-4077-84C3-C4DFEBBCBDFF	DAA-0029	2023-02-27 10:06:21.4200000
4675F8BE-D70B-449E-BC03-D7CD6D60E211	CBD-0054	2023-02-27 09:25:21.5366667
357D2476-5694-47F9-BFDD-D9F4045BE46C	DEB-0015	2023-02-27 14:17:21.5433333
3DE9BFA6-97C8-4C67-BB0C-DBF82E54FF16	EBD-0034	2023-02-27 12:26:21.5500000
0B5542D1-0BA2-4B73-86A1-E8FB5B6DD87A	DEB-0037	2023-02-27 12:06:21.5600000
F6070B8A-5940-4CAB-A205-F04DE942AA61	DCC-0037	2023-02-27 11:28:21.6033333
5EA8B9E0-5CF3-43AE-83AF-FC6EF81D1760	EAD-0048	2023-02-27 14:49:21.6766667
537FADC8-C074-45C8-A383-FF88708D4EED	CCB-0083	2023-02-27 15:40:21.6833333
F2211C5F-2F8E-4AFA-9AC9-4F0BFA6DF489	DDA-0085	2023-03-03 12:58:21.2766667
A8F443E0-83F6-452D-9B89-5F9820626F82	BAB-0083	2023-03-03 17:17:21.3233333
F147309F-DEBA-405A-B117-6AA6CAF4EF66	EBE-0062	2023-03-03 15:26:21.3400000
63D39F0F-112D-4345-BED4-7225E602CB62	BDD-0070	2023-03-03 11:16:21.3900000
74012AC5-A279-4127-BFFB-A4013D6966BE	BDD-0052	2023-03-03 16:22:21.6200000
37BEF955-00F9-4008-BAA9-A629C4637010	BCA-0008	2023-03-03 13:08:21.6300000
3ECF2C05-8865-48FE-9FF9-BB87FA67819E	BCC-0067	2023-03-03 08:47:21.7300000
0AE6C410-59CC-455E-B58B-FE649EF1E092	ABB-0011	2023-03-03 16:28:21.9333333
B109F945-9035-4488-92C9-07B7AC1759C4	DDA-0077	2023-03-04 12:48:21.8800000
A9E8D11A-703E-4A99-BC48-1C54F55EC8C2	DBD-0018	2023-03-04 13:08:21.9533333
323F6B72-7CCF-499F-B21A-1D450FF40E68	CDA-0084	2023-03-04 12:32:21.9833333
1DAF4DB1-7ED1-460F-820D-31D836E8C81B	AAA-0053	2023-03-04 14:58:22.0800000
4764A739-3EE7-4E60-A156-371E67BF4137	BCC-0060	2023-03-04 15:47:22.1100000
7953F3F9-0D00-454F-A78B-39266B48DE61	AAD-0029	2023-03-04 15:54:22.1400000
E3CE41C2-40ED-4799-B27A-3F7CFC7AF0B7	DCC-0058	2023-03-04 15:31:22.1566667
B3BB6D74-A3D5-4314-9885-40FDFD436C12	CDD-0076	2023-03-04 10:57:22.2000000
7F171D60-CA03-45A8-83E3-454EE8F69B0B	EDC-0034	2023-03-04 14:41:22.2066667
C4503D69-E804-43D4-A993-459BF5B1DD8B	DBE-0097	2023-03-04 13:08:22.2133333
ACB13E7D-877D-4A6E-9BBC-4B741146D19C	ACD-0059	2023-03-04 18:08:22.2233333
27F17322-A99E-419A-958D-54CD2C69F8D3	DDA-0036	2023-03-04 10:11:22.2500000
0A5D942C-C3F6-4BD1-BB81-609237D2AAA6	CAB-0064	2023-03-04 09:23:22.3300000
076400FD-E4AF-4D27-81C4-61B4190B6CA7	BEC-0017	2023-03-04 14:01:22.3600000
D9D0E2BE-B968-4012-972B-6F60C7BCCBE6	BDC-0080	2023-03-04 15:23:22.3900000
0655FB19-2C43-4D49-BA4A-7F724371211A	DBC-0094	2023-03-04 10:13:22.4833333
47C6D4B2-E77E-4EB9-B237-8544FDDF126C	AED-0028	2023-03-04 11:27:22.5000000
6F0A16E7-2618-46A2-8719-8ED6CE28E855	ABA-0050	2023-03-04 18:33:22.5300000
E762AA1B-AC49-4694-A961-9052EE0D6889	AEE-0063	2023-03-04 10:59:22.5600000
C2646BE0-8A8F-46F2-A7F7-915AC3B16C12	DDD-0040	2023-03-04 14:32:22.5666667
3014D39F-101D-422B-99D1-97F7E3E2CE99	AEB-0075	2023-03-04 16:11:22.5800000
C7D942FE-86B9-42CC-A1B8-9BD740960DF4	BDC-0001	2023-03-04 09:55:22.6100000
8FAB9EAA-ADC7-43C7-BB9D-9C35AEB5F75B	EDE-0057	2023-03-04 09:42:22.6233333
58E3F858-B966-4D51-88D2-A218F9565CA6	DEC-0093	2023-03-04 12:14:22.6400000
FE407ADD-B361-4095-9AE0-A8BEB1080176	EEA-0018	2023-03-04 11:47:22.6700000
34C2D9C2-798C-4A7B-9BD3-ABA06DC51C63	DBC-0060	2023-03-04 16:16:22.6866667
0D3DF9B1-FFA7-4F8B-9FBF-AE748E642100	CCC-0075	2023-03-04 16:58:22.7166667
D0998607-9B12-4F1B-AEB9-AEA1A6095A69	BBD-0031	2023-03-04 14:34:22.7233333
4DAB19EE-1297-4657-917A-B26BC1412FFF	BCE-0065	2023-03-04 10:42:22.7300000
E30644A7-AFBD-44CB-BA36-B98CD501D3B2	BEB-0073	2023-03-04 09:48:22.7666667
68A002AC-BE9C-412C-8ECA-BA8C47DE2998	ADD-0074	2023-03-04 13:42:22.7933333
E3706151-8C88-4C36-8A1A-BE341AF8FA86	AAA-0056	2023-03-04 17:58:22.8033333
71AD29F5-F93F-4526-91CC-C906D7B2A83E	BDD-0096	2023-03-04 15:32:22.8566667
26740C5A-75FA-4E62-8F56-CC25869F1407	BBE-0024	2023-03-04 11:56:22.8666667
7E145BB7-2900-4189-9779-D239DF920010	ABC-0061	2023-03-04 14:43:22.9066667
0CF7B8C3-C85D-4B13-8BCF-D61166B131BF	BBD-0009	2023-03-04 12:14:22.9366667
CF2B2294-BF73-40FE-A0B7-DC63BBA9F1BE	CDC-0039	2023-03-04 12:22:22.9533333
688F13D5-BA08-4305-9642-E000414FB36C	DBE-0057	2023-03-04 12:29:22.9866667
20652B2C-97C8-4C87-B650-E99FE843E541	BAD-0045	2023-03-04 16:39:23.0433333
50D88E77-41F6-42ED-A610-EDF6C9BC7B47	DAC-0086	2023-03-04 09:25:23.0500000
88ABD9DB-195E-44D4-B4EE-F546D2940D17	CEE-0079	2023-03-04 17:21:23.1066667
EDBF0428-3DE9-4345-932D-F566F47B12B8	CAD-0054	2023-03-04 16:05:23.1200000
A7F2D683-D216-4DAC-9549-FF1A958ABEE6	ECC-0077	2023-03-04 09:24:23.1533333
61984B2A-4A73-416A-9725-0B986E146993	CDD-0003	2023-03-06 16:39:21.3533333
00554B7E-A0A8-45EC-8691-12E720D5C9A9	CDA-0081	2023-03-06 16:52:21.3766667
48875B34-0674-4207-B07F-15A230BD8B02	BDD-0086	2023-03-06 12:37:21.4066667
A3A5B005-3B38-4521-B3BB-16496EB4BA0E	AAC-0067	2023-03-06 14:56:21.4133333
173BBE3A-0415-4303-A4F7-189DF928272D	ACA-0053	2023-03-06 09:24:21.4233333
05BF923A-C2C3-4A99-9FC4-1BB57B5E4938	EAC-0039	2023-03-06 09:32:21.4400000
A2193ACE-2A4C-46CE-A006-1D9D75BC3315	DCA-0077	2023-03-06 13:58:21.4566667
B7C83434-418A-47C6-A664-1F90C168BF06	ECA-0009	2023-03-06 15:12:21.4700000
194B0184-300A-4B95-B887-2120332BFDAB	DCE-0035	2023-03-06 15:23:21.4866667
E52E1E17-78E2-4E34-8C89-236353E74D5B	DAB-0097	2023-03-06 13:15:21.5000000
B557B375-AC05-4126-B07F-25A42EEFBCB0	EEA-0021	2023-03-06 13:30:21.5100000
4A314229-C139-42F4-94D2-2B5E82D5677D	BAC-0043	2023-03-06 17:39:21.5333333
9754E9FE-6463-4AD5-AF5B-3791CDE8EC13	CBB-0057	2023-03-06 15:59:21.5966667
18D99E9E-4983-4524-9296-38E6A54ED240	CBE-0054	2023-03-06 17:33:21.6033333
75BC25A3-F132-4FDE-B975-3DF39EF3140F	ADC-0019	2023-03-06 13:47:21.6133333
27FC874F-F87F-4860-A020-527A46A59B82	AEA-0090	2023-03-06 12:05:21.6900000
6EB49F06-6F4C-4AC4-A4FD-58089E4E8F2F	AAE-0066	2023-03-06 17:41:21.7200000
7BD11C05-7943-486F-B021-6CE1218AEBF5	DCE-0042	2023-03-06 12:19:21.7833333
E3C14717-6EC2-4B6D-985D-6ED8115A29F3	DCD-0019	2023-03-06 13:58:21.8133333
2BD8635A-0487-4642-AA83-7612010D671E	DAB-0076	2023-03-06 13:57:21.8233333
E2E868E4-CD55-40CC-93A1-78E751A1C93F	CDA-0089	2023-03-06 14:13:21.8600000
E17C5ADA-F79D-41F9-9D49-7934A330E3B5	ADE-0075	2023-03-06 14:54:21.8766667
F8398BC1-6284-45A4-A55F-8324995481A2	CCB-0015	2023-03-06 12:45:21.8866667
E189CB36-3D95-41EE-B2DD-8522EF218E0F	EBA-0011	2023-03-06 12:46:21.9233333
67AD35E2-EFB4-4094-AE6C-8B9D71329FE2	CDA-0019	2023-03-06 18:07:21.9700000
C628F3FB-86E5-40F4-9975-90CA0386371F	DDC-0017	2023-03-06 12:41:21.9766667
79D550F0-A7BE-4E05-B11A-9999C2A4EB85	ABB-0035	2023-03-06 11:02:22.0033333
C254224B-2C27-4C0B-AF80-A2CF044035FA	CAE-0070	2023-03-06 10:07:22.0800000
A4DEB753-D50E-4AE8-BFB1-A734D789A7A3	ABD-0038	2023-03-06 09:40:22.0966667
154E3479-C600-4406-B5F0-AD20CFCDC4B1	EEA-0049	2023-03-06 10:26:22.1566667
98A8FD75-8F96-4133-8A4B-B3E5378BFCFD	BDE-0032	2023-03-06 14:42:22.2033333
593C3544-DA25-48A6-8B11-B6B97D4B7812	EBB-0029	2023-03-06 14:17:22.2100000
9CBBD02D-C593-43B1-97C3-BAC3B9EE41C0	DCE-0035	2023-03-06 17:07:22.2366667
4EB3F459-A0C5-41FF-8617-BDDA20629D7D	CCC-0039	2023-03-06 17:50:22.2500000
67EBE64F-B689-481A-A22D-CA577CC8399E	BBB-0026	2023-03-06 12:31:22.3133333
ECA9066A-90FC-478B-B8B3-CD1FCBC5F8BF	DCE-0057	2023-03-06 11:38:22.3300000
DFE8AAFC-7E84-4661-A3A7-D3EEF6D56F25	CCC-0091	2023-03-06 10:53:22.3400000
F080BAE6-406D-4BB5-8129-E89D370211A1	DCE-0019	2023-03-06 14:40:22.4533333
9A1A9B1F-B545-40EB-A376-EEF03545CEC0	AED-0057	2023-03-06 14:30:22.4633333
80DC60CA-BA18-403C-9B9F-EFDB019560AC	ACB-0074	2023-03-06 15:46:22.5000000
DC0CEAD5-A827-494E-9B88-F0FBC3382792	ACA-0050	2023-03-06 09:04:22.5066667
9C8983CB-E5C9-4C65-9769-F84EF819E232	DBC-0040	2023-03-06 17:04:22.5166667
90643490-D240-4368-AFF7-FBBFDF539555	CED-0090	2023-03-06 16:47:22.5500000
AA4F9F96-58DB-444C-AB59-07F0BC6DE33A	ADD-0001	2023-03-08 18:34:21.3600000
F9EC3F52-AE57-46D2-96B4-0AEE2EE9097F	ACE-0031	2023-03-08 11:27:21.3700000
031A177E-0D61-4B06-A18C-118BB58875DA	DAD-0041	2023-03-08 17:48:21.4300000
22A23E92-2997-4B87-A52B-2A24FF14DF4F	ECD-0070	2023-03-08 09:48:21.5233333
0EA92EA2-8B56-49A1-8A75-639780568D3A	EED-0050	2023-03-08 11:21:21.7433333
B5B62643-4843-485F-8D62-6647CE8A6ACC	ACB-0018	2023-03-08 16:47:21.7600000
AC1D2FF2-5AF3-4FAD-BC0D-785F9F2DA22F	DEB-0063	2023-03-08 09:29:21.8200000
8785DFD9-D7D3-464A-B2E0-7A5A6860F88B	CDD-0043	2023-03-08 11:45:21.8466667
7005131E-C3E1-43CD-86CE-7EBB4A14739F	CEA-0065	2023-03-08 11:27:21.8633333
4BA414A5-4DC0-401F-B80D-84B6B72A2A8E	AAE-0079	2023-03-08 12:58:21.8933333
E1ABFCE5-73A0-4DD6-9111-BAC347CB9974	CCD-0054	2023-03-08 13:01:22.1133333
9265C920-21FE-4CF1-B3B9-C6FF6DAE702A	DCA-0004	2023-03-08 15:22:22.1933333
8B0F522F-5021-4D24-931A-CE6244341C95	BDA-0046	2023-03-08 13:50:22.2233333
B9164038-32C8-44A8-AACB-D783E83303A4	EAA-0034	2023-03-08 10:36:22.3000000
BD5A5DFD-31C0-4EF2-BF0A-E8BA56BA5616	AAA-0096	2023-03-08 09:12:22.3500000
0C97C12A-E1DB-40BB-A28D-F655C37D6851	ECE-0085	2023-03-08 15:02:22.4100000
804B9639-F93B-4271-B1B9-00AE6C8DDADF	DAB-0080	2023-03-09 11:17:21.3233333
A9C7990F-89FE-4C00-8210-0A8E3D1A59F6	CAB-0084	2023-03-09 18:30:21.3366667
21EFF851-1C94-46D2-9F7A-0C8FB1BD7C04	ECD-0029	2023-03-09 15:56:21.3466667
B6ED4254-0E4F-4181-9659-14B8C72A63F8	CCD-0089	2023-03-09 11:41:21.3600000
2A94617A-D2E0-44A2-9E79-15ED646A0824	DBE-0089	2023-03-09 14:34:21.3766667
5E4BCCCD-15AD-48AA-85D5-52068AEC6ADD	BDD-0053	2023-03-09 10:37:21.5966667
0D51E148-E73C-44B7-847D-53F2768F43BD	AAC-0046	2023-03-09 12:59:21.6100000
E9A201D7-B566-418E-AEBF-588B8C8A6E60	BEA-0062	2023-03-09 10:30:21.6300000
DCC7417D-D2DC-4828-9044-5947C8F59D66	DDB-0009	2023-03-09 09:41:21.6600000
22757F03-874D-48D0-ACAD-600829473A45	EAB-0051	2023-03-09 12:44:21.6666667
47E1896D-0F73-4FFF-AC0C-653EED38F091	BBA-0048	2023-03-09 12:15:21.6900000
F0538770-FC32-4303-B347-691C2440466C	ECC-0094	2023-03-09 12:02:21.7200000
F845D0D9-51B8-4DEE-BD03-92C85695A7FB	BBE-0093	2023-03-09 18:08:21.8933333
9926B53E-7BB3-4655-9A73-FED8DAC95221	DAC-0007	2023-03-09 15:48:22.4066667
53DE4098-A967-4013-85A1-08E8F4307176	CAE-0020	2023-03-11 08:56:20.8400000
9295AE43-4BD8-4669-9682-099FA59648F8	CCD-0028	2023-03-11 09:29:20.8466667
8E50FB53-09D4-426E-9768-0F7CD5C4689C	DCC-0029	2023-03-11 09:44:20.8566667
85665368-C601-486E-98E8-12B8A5A6FF27	BED-0032	2023-03-11 12:32:20.8633333
8DCB9E27-DC16-4600-8E57-1B314C583C29	DBD-0050	2023-03-11 13:09:20.8866667
5E8E5C4D-6818-46F5-995E-1E3660B2615F	CBA-0042	2023-03-11 08:50:20.9166667
01699EF1-4DD3-4376-A5D3-26C9B00088FB	AEA-0013	2023-03-11 16:00:20.9500000
EE784504-70CE-4841-A380-2D126CA42B9D	DCC-0035	2023-03-11 13:54:20.9800000
CF2AEB3A-45BF-4B15-8DAE-47D9C4AE1734	ABE-0065	2023-03-11 18:37:21.0900000
8E56B84F-E053-4ED6-B204-4B95F912E9B3	AED-0077	2023-03-11 10:40:21.1200000
5F62D7B9-ABEA-40EA-876D-50C1F73ED52A	CAD-0001	2023-03-11 15:47:21.1500000
2467C838-17A6-46AC-A216-5620B2C70190	BCE-0095	2023-03-11 08:41:21.1833333
56A3B156-4720-44EF-B529-76F8479FE605	CED-0064	2023-03-11 14:37:21.2900000
5585FC30-110D-4415-AC4E-7C55CDBAA68B	ECA-0009	2023-03-11 09:57:21.3300000
C4400C2C-4CD2-4336-8488-9848DAB6DE1A	CAD-0044	2023-03-11 16:26:21.4433333
062F1477-90AC-4272-AD69-9B330220FBBB	BCA-0098	2023-03-11 15:07:21.4566667
4D8B5137-8EF4-4EE7-BA9A-9E6F60004399	BCE-0041	2023-03-11 17:11:21.4766667
D1DBF748-1785-44A9-8A4E-9F0C4A656B6E	DCD-0066	2023-03-11 09:28:21.4866667
B6D7DB43-44C8-4E31-94D7-DEE453A96580	DBB-0060	2023-03-11 16:34:21.7400000
9B2CE289-0AE6-405C-BACA-E214E5AE6C85	DAB-0060	2023-03-11 14:07:21.7700000
09609EF8-E715-4B49-8CD4-F14F5EE128FE	BCD-0076	2023-03-11 12:12:21.8366667
6D83EEE5-F2EB-4CAF-A56D-149651C1655A	BAE-0091	2023-03-14 14:01:20.8500000
D1C03DB3-2139-4DA7-803D-1DC67BAE1A4E	EDE-0080	2023-03-14 17:31:20.8833333
