TransactionID	trno	TrDate	Amt	RefNo	PaymentType	Party	BankName	CreatedBy	CreatedOn					
822	B84940DB-2CAE-46DC-8023-0CEF6D0D26B3	2023-01-06 16:35:17.4800000	8895.25	9C98DB74-3A9B-490A-B8F5-27ED84B408C3	ShipmentAdvance	BEE-0074	UPI	System Generated	2023-01-06 16:35:17.4800000					
823	AE45B0D9-1E8C-42FD-9A34-A678B05CD058	2023-01-06 17:55:17.5166667	7616.98	36DAD06C-B5E1-4A7B-9834-1CBA8B8EAAFA	ShipmentBalancePayment	ADD-0078	PNB	System Generated	2023-01-06 17:55:17.5166667					
824	6012CAA1-8996-43AA-80C3-7EF294B85158	2023-01-06 16:43:17.5400000	10538.33	2AEC55F5-EC07-4178-957F-3CEB2DDFC7BC	ShipmentBalancePayment	ECE-0012	HDFC	System Generated	2023-01-06 16:43:17.5400000					
825	5932F073-175D-4484-960A-3C85EA085AB8	2023-01-06 10:50:17.5700000	11029.14	52E79550-61AB-4A1E-8C59-28FB8A1EF0E1	ShipmentBalancePayment	CEB-0017	Paytm	System Generated	2023-01-06 10:50:17.5700000					
826	559B13DF-3F49-4EB0-AE93-D58ED96EFE5F	2023-01-06 16:02:17.5900000	13779.49	E98F27A8-3A31-47FD-8736-AA47B44CDB38	InvoiceAdvance	Jatindra Bandopadhyay	Axis	System Generated	2023-01-06 16:02:17.5900000					
827	B1D2ABFE-9735-482D-B966-8039BA019423	2023-01-06 13:14:17.9366667	6220.30	5CA501BA-B0C2-46AA-8204-9988D571E765	InvoiceBalancePayment	Ioana Florea	Paytm	System Generated	2023-01-06 13:14:17.9366667					
828	1447BD8C-04EA-4863-A8EE-CE2678461BDB	2023-01-06 16:11:17.9566667	7420.89	2306D432-3D75-47C5-A14E-D15794F919AC	InvoiceBalancePayment	"Tailspin Toys (East Fultonham, OH)"	ICICI	System Generated	2023-01-06 16:11:17.9566667					
829	1D2CAC6F-772E-49FE-9D58-E0BFCA7D0F5D	2023-01-06 17:47:18.0833333	8253.18	BE251821-1931-4E8E-859A-7FDDB13A6BA7	InvoiceBalancePayment	Som Mukherjee	PNB	System Generated	2023-01-06 17:47:18.0833333					
830	6D8885DB-6785-4E78-AC61-B26F73EE3EDD	2023-01-06 10:01:18.1066667	3412.03	6F109439-FAA3-4BDA-807F-9E843F493324	InvoiceBalancePayment	"Wingtip Toys (Beals, ME)"	Cash	System Generated	2023-01-06 10:01:18.1066667					
831	C7067509-D316-4A98-8BB0-6E0D1784C51B	2023-01-07 17:01:18.5266667	8303.74	0D176049-3A77-466E-8B7E-3C767008045C	ShipmentBalancePayment	EAE-0083	Paytm	System Generated	2023-01-07 17:01:18.5266667					
832	39777C22-E3F2-448C-9646-E1AAA2064EE3	2023-01-07 15:35:18.5666667	15386.41	2803D008-DA88-482D-9BBE-75FB2B670992	InvoiceAdvance	Narendra Tickoo	Axis	System Generated	2023-01-07 15:35:18.5666667					
833	6EB02461-3746-462B-B888-0D1EFB57B061	2023-01-07 16:32:18.9500000	7098.52	E98F27A8-3A31-47FD-8736-AA47B44CDB38	InvoiceBalancePayment	Jatindra Bandopadhyay	SBI	System Generated	2023-01-07 16:32:18.9500000					
834	15EFF7C0-645D-4A81-9A74-1BE6872FD0AF	2023-01-08 18:18:18.9033333	12903.49	B7B5B182-2FD9-4B1F-AB02-3A0B363C6201	ShipmentBalancePayment	DCD-0085	Cash	System Generated	2023-01-08 18:18:18.9033333					
835	C5BED85B-55B9-47E8-A526-77DC322538B9	2023-01-08 10:34:18.9300000	8796.68	FF5E452D-9047-4DDD-A5B9-B8A52913DF6E	InvoiceAdvance	"Tailspin Toys (Placer, OR)"	UPI	System Generated	2023-01-08 10:34:18.9300000					
836	3413B581-759D-4B9A-9829-5E8BC314D5B1	2023-01-09 11:13:17.8700000	16348.57	C8DB6E72-A370-4B99-9B81-102047978627	ShipmentAdvance	CDE-0076	Axis	System Generated	2023-01-09 11:13:17.8700000					
837	6F05E73D-9E31-4387-AD47-D03553425B7F	2023-01-09 14:29:17.8933333	7764.48	1F503BBB-546D-4D3E-B3D2-2DB4F175B5A4	ShipmentAdvance	EDB-0056	Cash	System Generated	2023-01-09 14:29:17.8933333					
838	971CCA9C-13FA-4F8A-9B40-B3C8999BCA65	2023-01-09 11:56:17.9133333	9000.28	082E2A90-BBFA-43E4-A836-2EF2317DEE9A	ShipmentAdvance	ADB-0078	UPI	System Generated	2023-01-09 11:56:17.9133333					
839	5B1A3342-FD1C-4B17-81CD-17B2A142F3F7	2023-01-09 11:23:17.9400000	8334.59	0C068074-A065-4C73-A1B6-2F9A57459C4B	ShipmentAdvance	DCA-0026	HDFC	System Generated	2023-01-09 11:23:17.9400000					
840	786154ED-F24B-4039-9C17-4CB8C28C03EA	2023-01-09 14:14:17.9833333	13899.22	14D3C760-90F3-49BD-AF11-12373FC081B0	InvoiceAdvance	"Tailspin Toys (Maypearl, TX)"	IDFC	System Generated	2023-01-09 14:14:17.9833333					
841	F273482E-CAD1-4A98-AE99-B3834D9FA57D	2023-01-09 08:41:18.0233333	8632.90	72B93D2A-C00D-4512-840F-F434BF67F029	InvoiceAdvance	"Tailspin Toys (East Fultonham, OH)"	PNB	System Generated	2023-01-09 08:41:18.0233333					
842	2F2F4AC9-6136-4002-BC1F-D401BC467265	2023-01-09 15:10:18.0566667	9144.69	55449B41-E7E0-4143-A865-0793753C6721	InvoiceAdvance	"Wingtip Toys (Knights Landing, CA)"	IDFC	System Generated	2023-01-09 15:10:18.0566667					
843	E61A8448-CFE6-4D88-A0A9-09F27658D115	2023-01-09 10:44:18.0800000	10406.62	AEFAB6EE-B6AF-4A49-8414-3B5C3659E973	InvoiceAdvance	"Tailspin Toys (Coney Island, MO)"	SBI	System Generated	2023-01-09 10:44:18.0800000					
844	02DE2E35-4732-4CA7-A5D4-930D42CB986E	2023-01-09 14:44:19.2800000	3048.23	55449B41-E7E0-4143-A865-0793753C6721	InvoiceBalancePayment	"Wingtip Toys (Knights Landing, CA)"	HDFC	System Generated	2023-01-09 14:44:19.2800000					
845	049C2F32-19F2-4295-96E0-1156DEB87917	2023-01-09 11:20:19.3100000	12719.20	AEFAB6EE-B6AF-4A49-8414-3B5C3659E973	InvoiceBalancePayment	"Tailspin Toys (Coney Island, MO)"	HDFC	System Generated	2023-01-09 11:20:19.3100000					
846	907D95D4-2604-46C9-9A82-CCE32EE7092E	2023-01-10 17:28:18.3400000	11377.89	775C3BA8-F325-484B-ADBF-0CB25A1ACE7B	ShipmentAdvance	BAA-0086	Cash	System Generated	2023-01-10 17:28:18.3400000					
847	D76467DD-4299-443A-B71F-3786D6CAA856	2023-01-10 16:37:18.3600000	7385.31	4917BBB0-FE1F-4450-9F89-302171BE5734	ShipmentAdvance	EDD-0046	PNB	System Generated	2023-01-10 16:37:18.3600000					
848	A08C1E7F-81B8-45BD-A7E8-02BBD662D17E	2023-01-10 10:56:18.3800000	7043.81	57B080C0-2FF2-422A-AB8B-387FC5094A2E	ShipmentAdvance	CDD-0011	SBI	System Generated	2023-01-10 10:56:18.3800000					
849	078798F4-7DB8-46BA-91C7-F4C19DE09912	2023-01-10 18:27:18.4000000	7570.52	51329655-E2B0-4959-9812-3C0E1A1C5566	ShipmentAdvance	AAB-0081	Cash	System Generated	2023-01-10 18:27:18.4000000					
850	8A217FD2-2847-4F1D-8395-78A45BF7B64D	2023-01-10 18:11:19.3066667	9235.51	07FDC531-E0FF-4205-91E8-395804E62A3E	InvoiceAdvance	Rajeev Sandhu	UPI	System Generated	2023-01-10 18:11:19.3066667					
851	A41081DF-E5ED-4427-95A8-51F35D599CA4	2023-01-11 10:54:19.2366667	11255.31	DC0F3D0C-F544-4642-9467-365739C891D8	ShipmentAdvance	EDD-0036	HDFC	System Generated	2023-01-11 10:54:19.2366667					
852	96B03238-B709-44FD-A048-5EE863B3A625	2023-01-11 12:55:19.2566667	5879.84	B83DE150-72A4-4D73-91F1-3D5843DE74F2	ShipmentAdvance	ABC-0009	HDFC	System Generated	2023-01-11 12:55:19.2566667					
853	3EDD5830-9E14-4EC1-901A-1412DB048719	2023-01-11 11:57:19.2733333	9279.59	B2847D60-8229-4DDF-BA05-3D998677B25C	ShipmentAdvance	DEB-0019	Axis	System Generated	2023-01-11 11:57:19.2733333					
854	1B540588-8B2B-4256-AD54-02E84E94A0F5	2023-01-11 13:10:19.2900000	6078.23	9B61B21F-4B18-47B8-8D2D-3E10CA4735ED	ShipmentAdvance	EBA-0049	SBI	System Generated	2023-01-11 13:10:19.2900000					
855	3898A305-77A2-487C-BB72-B191D5A1957D	2023-01-11 17:32:19.3200000	4543.74	C58F2D9F-5138-471E-8FA8-375D3239D770	ShipmentBalancePayment	DDC-0079	PNB	System Generated	2023-01-11 17:32:19.3200000					
856	3056399E-6E46-4262-911F-073DC48B6AE9	2023-01-11 09:53:19.3433333	10119.02	2E85FD89-0832-4824-9532-C3E6E7560C41	InvoiceAdvance	"Wingtip Toys (Helotes, TX)"	SBI	System Generated	2023-01-11 09:53:19.3433333					
857	D3B7BE8B-0498-4658-873A-8A53B24F1740	2023-01-11 15:34:19.3666667	10811.50	E3BDD849-B0F2-4214-97F8-3B3D5F0AE730	InvoiceAdvance	Allan Mannik	PNB	System Generated	2023-01-11 15:34:19.3666667					
858	12427B92-5E74-4F2C-87C4-2F4BE3FA2D9F	2023-01-11 09:44:19.3900000	13055.81	979EBDB4-3B21-4E15-9B1E-6E57AAD9BF3A	InvoiceAdvance	Luis Saucedo	ICICI	System Generated	2023-01-11 09:44:19.3900000					
859	8DC14EA0-442B-4784-8DB9-BAD3EEB1B5F6	2023-01-11 10:57:19.4500000	12367.68	2E85FD89-0832-4824-9532-C3E6E7560C41	InvoiceBalancePayment	"Wingtip Toys (Helotes, TX)"	Cash	System Generated	2023-01-11 10:57:19.4500000					
860	187F1992-37CD-4EDB-878A-124370315F57	2023-01-11 09:00:19.6200000	10682.03	979EBDB4-3B21-4E15-9B1E-6E57AAD9BF3A	InvoiceBalancePayment	Luis Saucedo	UPI	System Generated	2023-01-11 09:00:19.6200000					
861	EF1F9D72-E144-49A3-9373-FD220E063F2D	2023-01-12 14:40:18.5800000	14391.31	19012663-9620-40A6-B67A-020A65D2D616	ShipmentAdvance	EAC-0017	UPI	System Generated	2023-01-12 14:40:18.5800000					
862	B31E6B35-2019-4572-AF5B-A8999E3F69DE	2023-01-12 14:05:18.6933333	10099.89	D79E70FF-E321-4682-9396-170A4ADAB1E2	ShipmentBalancePayment	EBB-0012	Axis	System Generated	2023-01-12 14:05:18.6933333					
863	88788649-D557-4D37-ABFA-2AC8D15F50DD	2023-01-12 08:56:18.7266667	5427.55	B83DE150-72A4-4D73-91F1-3D5843DE74F2	ShipmentBalancePayment	ABC-0009	PNB	System Generated	2023-01-12 08:56:18.7266667					
864	8BAED9E1-FF43-4E2C-9F69-900111992B1C	2023-01-12 08:58:18.7600000	6000.91	79BBB6BF-633A-4202-BE9C-163FE16FCBE1	ShipmentBalancePayment	AEE-0050	Axis	System Generated	2023-01-12 08:58:18.7600000					
865	5CA9F288-CB71-4C33-9B95-A70BEC606702	2023-01-12 10:09:18.9000000	8757.46	97587D8F-8512-4F7A-8FED-978D417C3F96	InvoiceAdvance	"Wingtip Toys (Mooringsport, LA)"	HDFC	System Generated	2023-01-12 10:09:18.9000000					
866	61A89D36-2308-443B-B4E9-D186C32D2B6A	2023-01-13 16:15:23.6633333	11176.55	6CDBFF18-877C-45F6-8E1C-09C6DAF3C3FB	ShipmentAdvance	BAB-0022	Paytm	System Generated	2023-01-13 16:15:23.6633333					
867	9F2CC7E5-1DAA-4A84-8FFC-D2231305F9BA	2023-01-13 13:27:23.6866667	13983.85	E8ED1CB9-B081-45F5-A4DE-1837CDE8F92D	ShipmentAdvance	EDE-0047	UPI	System Generated	2023-01-13 13:27:23.6866667					
868	42EB6937-51C0-4E75-A1B3-03F783B04A53	2023-01-13 16:41:23.7433333	6562.86	771F7FB6-AAFA-4F9E-B6D0-20D8BA8BBB4B	ShipmentAdvance	AEB-0065	ICICI	System Generated	2023-01-13 16:41:23.7433333					
869	AB2040CA-CBAA-46F1-A7BA-3EC8AF5A926B	2023-01-13 16:47:24.0033333	18852.32	ED88347E-6F88-4F77-AE2A-7F2C08AAB991	InvoiceAdvance	"Tailspin Toys (Avenal, CA)"	Paytm	System Generated	2023-01-13 16:47:24.0033333					
870	F00660DF-A2A1-4DFE-A168-72DBAE6DB148	2023-01-13 12:43:24.1800000	6603.92	C15087FC-165E-4668-AE6D-52E921CE1CCB	InvoiceAdvance	Annette  Hetu	ICICI	System Generated	2023-01-13 12:43:24.1800000					
871	43D720E0-4C00-4048-8ECE-BDEF29B4F738	2023-01-13 14:32:24.5300000	4633.08	14D3C760-90F3-49BD-AF11-12373FC081B0	InvoiceBalancePayment	"Tailspin Toys (Maypearl, TX)"	Axis	System Generated	2023-01-13 14:32:24.5300000					
872	FDA38CC4-3F41-4F20-9CBB-A485106B9C2C	2023-01-13 12:53:24.5866667	7926.33	2803D008-DA88-482D-9BBE-75FB2B670992	InvoiceBalancePayment	Narendra Tickoo	PNB	System Generated	2023-01-13 12:53:24.5866667					
873	97CFF857-CF46-4ADD-83D5-94A94F38383D	2023-01-14 17:24:18.2300000	10719.10	00ED871E-69AB-41C0-BC64-CB5C63964E2B	InvoiceAdvance	Pavel Bogdanov	UPI	System Generated	2023-01-14 17:24:18.2300000					
874	68184E6F-7BC7-4223-B3FB-2B1EA55D5BF1	2023-01-14 11:48:18.2633333	16972.54	4727689F-9E71-434E-823D-95CA39926378	InvoiceAdvance	"Tailspin Toys (McCamey, TX)"	Paytm	System Generated	2023-01-14 11:48:18.2633333					
875	2EE44C4D-F9A7-4E78-93B0-1D19A710D28A	2023-01-14 13:47:18.2800000	11453.50	DD36E0D2-3923-437A-9BF0-C186975B8EDA	InvoiceAdvance	Ganesh Majumdar	HDFC	System Generated	2023-01-14 13:47:18.2800000					
876	BEE6145A-76C2-45B5-82C9-7FFD9D2D268B	2023-01-14 15:50:19.5566667	7762.10	00ED871E-69AB-41C0-BC64-CB5C63964E2B	InvoiceBalancePayment	Pavel Bogdanov	Axis	System Generated	2023-01-14 15:50:19.5566667					
877	1741B7D9-A683-4C60-B438-EE9A866F1B67	2023-01-14 09:16:19.5833333	8632.89	72B93D2A-C00D-4512-840F-F434BF67F029	InvoiceBalancePayment	"Tailspin Toys (East Fultonham, OH)"	HDFC	System Generated	2023-01-14 09:16:19.5833333					
878	ECDE7BEB-E813-4813-A6B5-91F932BDC707	2023-01-15 13:32:19.3000000	6956.34	B090C7E8-A82D-4394-BA02-071680D39AF1	ShipmentAdvance	ADC-0063	SBI	System Generated	2023-01-15 13:32:19.3000000					
879	BEFD85C4-02C9-4549-8DAD-44E133E5315A	2023-01-15 13:38:19.3266667	12493.10	20045F4E-78E5-407D-BE66-231EFFFF874B	ShipmentAdvance	BEB-0008	Paytm	System Generated	2023-01-15 13:38:19.3266667					
880	660B5E30-19C5-4324-B632-2FEA9296F615	2023-01-15 12:05:19.3533333	8740.43	CF77E09B-599A-4A1D-AD4B-2BC80AD05E58	ShipmentAdvance	DAC-0050	SBI	System Generated	2023-01-15 12:05:19.3533333					
881	91F0E941-3AAE-4147-BBE9-517A145C8012	2023-01-15 11:50:19.3833333	8201.40	51329655-E2B0-4959-9812-3C0E1A1C5566	ShipmentBalancePayment	AAB-0081	HDFC	System Generated	2023-01-15 11:50:19.3833333					
882	41574FA2-D7B5-427A-8350-01665FF924A9	2023-01-15 09:00:19.4133333	8853.80	099E8CC2-B443-488F-8C3D-089FFF755D5E	ShipmentBalancePayment	DDB-0027	HDFC	System Generated	2023-01-15 09:00:19.4133333					
883	4553E8DF-9642-4C31-A1D1-98F394080D82	2023-01-15 18:31:19.4466667	6517.44	082E2A90-BBFA-43E4-A836-2EF2317DEE9A	ShipmentBalancePayment	ADB-0078	ICICI	System Generated	2023-01-15 18:31:19.4466667					
884	F544A022-226C-45F7-AA3D-6FDAAD02360D	2023-01-15 10:06:19.4833333	8411.51	1F503BBB-546D-4D3E-B3D2-2DB4F175B5A4	ShipmentBalancePayment	EDB-0056	SBI	System Generated	2023-01-15 10:06:19.4833333					
885	95D34CFB-3D38-4EEE-BC57-D5AA292E8F87	2023-01-15 08:59:19.5233333	4573.93	BCCDFF15-89D7-4A35-95FD-4635D7CD264E	InvoiceAdvance	"Tailspin Toys (Lytle Creek, CA)"	SBI	System Generated	2023-01-15 08:59:19.5233333					
886	6F843841-B739-4131-BEE4-0AE1B72A3E21	2023-01-15 11:40:19.5633333	12725.17	974646E8-41B0-48BD-B07B-6A020B5D9AF3	InvoiceAdvance	Kertu Sokk	HDFC	System Generated	2023-01-15 11:40:19.5633333					
887	9011EDED-A567-470E-B097-9525A2B54B6C	2023-01-15 09:38:19.5933333	5002.08	486DA153-1A05-43E5-A5FF-3CDE4768B80D	InvoiceAdvance	"Tailspin Toys (Stonefort, IL)"	PNB	System Generated	2023-01-15 09:38:19.5933333					
888	7A30DB22-1334-4FE9-97B1-9DD6DB6E9571	2023-01-15 09:31:19.6300000	10811.51	E3BDD849-B0F2-4214-97F8-3B3D5F0AE730	InvoiceBalancePayment	Allan Mannik	ICICI	System Generated	2023-01-15 09:31:19.6300000					
889	DCAC3D7A-9885-4E52-9E42-A1E9D5134CBB	2023-01-15 12:12:19.6666667	6687.79	07FDC531-E0FF-4205-91E8-395804E62A3E	InvoiceBalancePayment	Rajeev Sandhu	Paytm	System Generated	2023-01-15 12:12:19.6666667					
890	8310B823-B3BE-40B1-89CE-9D0B0523EDA3	2023-01-16 13:11:18.9200000	6325.55	B10DF056-253A-4338-A130-114DF0F46352	ShipmentAdvance	DCE-0067	Cash	System Generated	2023-01-16 13:11:18.9200000					
891	3651F3BC-3C80-44A9-B0AC-1A08F1BD231F	2023-01-16 14:41:19.5666667	8614.72	50EA8AA0-939C-43DD-BF71-00C6B8503E40	ShipmentBalancePayment	BAD-0061	ICICI	System Generated	2023-01-16 14:41:19.5666667					
892	4E61C250-9DB9-4E13-8739-71F5F97C955B	2023-01-16 12:53:19.9733333	8633.54	586D7862-C865-485D-A0AF-89C42B8374B9	InvoiceAdvance	"Tailspin Toys (McCamey, TX)"	PNB	System Generated	2023-01-16 12:53:19.9733333					
893	B3B87C34-BAF2-4AE8-B698-D5B00CB2850E	2023-01-16 14:39:20.0233333	12583.11	FAEFE0CA-765B-4222-A5CC-A49AF03EDD0D	InvoiceAdvance	Jautrite Avotina	ICICI	System Generated	2023-01-16 14:39:20.0233333					
894	C9C69BF4-A4AD-4C77-BF7F-697E724707D5	2023-01-16 09:21:20.0400000	11601.70	34E112EE-1E7A-477B-99D3-77769CCBAE9A	InvoiceAdvance	"Tailspin Toys (Kerby, OR)"	Paytm	System Generated	2023-01-16 09:21:20.0400000					
895	F6BD4C90-BE2B-4ED7-A59D-CF07407F283E	2023-01-16 17:03:21.7066667	10295.28	FAEFE0CA-765B-4222-A5CC-A49AF03EDD0D	InvoiceBalancePayment	Jautrite Avotina	ICICI	System Generated	2023-01-16 17:03:21.7066667					
896	9A4D7AB1-F068-4D84-90C3-7DDAF6AC223A	2023-01-16 11:55:21.7500000	5590.35	BCCDFF15-89D7-4A35-95FD-4635D7CD264E	InvoiceBalancePayment	"Tailspin Toys (Lytle Creek, CA)"	Paytm	System Generated	2023-01-16 11:55:21.7500000					
897	78975A52-2CE1-499C-8F52-1D578A325020	2023-01-17 09:57:18.9800000	10538.14	79505CCC-1108-43AB-BB82-03339CE8FA23	ShipmentBalancePayment	BCD-0006	IDFC	System Generated	2023-01-17 09:57:18.9800000					
898	98187CA1-3910-4F1A-8584-8F72F3221872	2023-01-17 16:09:19.0266667	8293.68	05BB8AEE-809E-41C2-8F42-03F84011965A	ShipmentBalancePayment	CDA-0010	Cash	System Generated	2023-01-17 16:09:19.0266667					
899	E0090ED1-F003-40DD-B116-A5286140A5AE	2023-01-17 12:08:19.0700000	6707.49	A9ADA58B-4F70-4F07-AD1D-A89C72634B50	InvoiceAdvance	Stefan Selezeanu	HDFC	System Generated	2023-01-17 12:08:19.0700000					
900	C36EDB25-3E5C-4C26-84AC-AFB345F9A57A	2023-01-17 17:06:19.1433333	2900.42	34E112EE-1E7A-477B-99D3-77769CCBAE9A	InvoiceBalancePayment	"Tailspin Toys (Kerby, OR)"	IDFC	System Generated	2023-01-17 17:06:19.1433333					
901	0FD41D5E-91B8-4260-86F7-FFE03305AD6A	2023-01-17 12:46:19.1666667	4713.08	ED88347E-6F88-4F77-AE2A-7F2C08AAB991	InvoiceBalancePayment	"Tailspin Toys (Avenal, CA)"	ICICI	System Generated	2023-01-17 12:46:19.1666667					
902	EC5A25F2-90DF-4EA3-900E-A884F54EA462	2023-01-18 18:05:17.9900000	7080.98	C573A4BB-0EC8-455B-B871-0A8088FB4DDB	ShipmentAdvance	CBA-0025	Axis	System Generated	2023-01-18 18:05:17.9900000					
903	578A3481-C5E7-40F3-A6EC-FC85EB7A2166	2023-01-18 09:48:18.0200000	6665.55	6A9D61F4-19DC-45BA-B96B-188C1AAC780D	ShipmentAdvance	EED-0038	UPI	System Generated	2023-01-18 09:48:18.0200000					
904	C0500264-86D7-48D7-8FB8-101D23A6F65A	2023-01-18 09:42:18.0566667	9381.82	D4C9B836-0CA5-4DAA-A68C-23891C4BEABD	ShipmentAdvance	DDC-0010	Paytm	System Generated	2023-01-18 09:42:18.0566667					
905	22BF7E12-E221-40E9-B66B-33D6EABB9CA4	2023-01-18 16:58:18.0866667	8862.09	151C754A-F6C0-43FC-AB81-041181775148	ShipmentBalancePayment	DCB-0028	ICICI	System Generated	2023-01-18 16:58:18.0866667					
906	A6C8D82C-2489-4BD4-9B9C-E3B3FF3E96D5	2023-01-18 09:58:18.1366667	11572.29	7A36C9FC-2057-45EC-8E04-DE8A1CC601AD	InvoiceAdvance	"Tailspin Toys (Panaca, NV)"	Cash	System Generated	2023-01-18 09:58:18.1366667					
907	AEAFAF2B-30D1-4E27-BB45-EFCD24FFADF7	2023-01-18 12:07:18.1600000	12468.92	1A7026F7-BA2D-4149-8774-BE3E39535DBF	InvoiceAdvance	"Wingtip Toys (Helotes, TX)"	ICICI	System Generated	2023-01-18 12:07:18.1600000					
908	83910923-E4AA-4CD4-9CB5-8F0C8F827979	2023-01-18 17:45:18.1766667	6654.70	B7AED5AF-0953-477B-B5FF-7CF968CE690E	InvoiceAdvance	Crina Grasu	UPI	System Generated	2023-01-18 17:45:18.1766667					
909	611DFBBD-1888-44BA-9F7B-03CDA9853654	2023-01-18 17:34:18.2300000	5403.21	C15087FC-165E-4668-AE6D-52E921CE1CCB	InvoiceBalancePayment	Annette  Hetu	UPI	System Generated	2023-01-18 17:34:18.2300000					
910	E2BDE7D1-F612-46B7-99F1-4314F0E9F979	2023-01-18 11:53:18.2566667	10572.47	DD36E0D2-3923-437A-9BF0-C186975B8EDA	InvoiceBalancePayment	Ganesh Majumdar	PNB	System Generated	2023-01-18 11:53:18.2566667					
911	DB7D9A80-0D9E-4A55-8881-32B8CB5926A1	2023-01-19 09:31:18.4100000	6050.92	475224E8-3604-4C75-BF79-26974C7D3E50	ShipmentAdvance	DDE-0004	HDFC	System Generated	2023-01-19 09:31:18.4100000					
912	0A8336CE-5417-41D4-A82D-E2C32986820A	2023-01-19 17:49:18.4333333	12474.30	1A7C326B-BA9D-4574-B82E-26E436DAC66D	ShipmentAdvance	EBC-0084	ICICI	System Generated	2023-01-19 17:49:18.4333333					
913	4D3591BC-7FC2-4C55-BA40-9D5B94C4CB7B	2023-01-19 09:32:18.7633333	9632.42	C835173B-9040-4FEC-B26B-6F739BEADD68	InvoiceAdvance	Johanna Hoornstra	SBI	System Generated	2023-01-19 09:32:18.7633333					
914	55A056E2-1EF9-4B2E-A1D4-00DD9AA2DE2F	2023-01-19 16:59:18.8400000	11772.96	C835173B-9040-4FEC-B26B-6F739BEADD68	InvoiceBalancePayment	Johanna Hoornstra	Axis	System Generated	2023-01-19 16:59:18.8400000					
915	EFF34A79-4653-4282-B450-513A22340D52	2023-01-19 14:41:18.8700000	8083.80	97587D8F-8512-4F7A-8FED-978D417C3F96	InvoiceBalancePayment	"Wingtip Toys (Mooringsport, LA)"	Paytm	System Generated	2023-01-19 14:41:18.8700000					
916	13D36D49-06F2-470C-A182-B8DCDE4EF4CB	2023-01-19 12:56:18.8933333	6370.01	FF5E452D-9047-4DDD-A5B9-B8A52913DF6E	InvoiceBalancePayment	"Tailspin Toys (Placer, OR)"	Paytm	System Generated	2023-01-19 12:56:18.8933333					
917	5CE1780B-D483-47B8-87BA-7242E75C9C58	2023-01-19 18:00:18.9133333	4862.75	D2F2C5FA-53AD-435D-B7AD-F54DBEFB6D94	InvoiceBalancePayment	"Tailspin Toys (Mineral Hills, MI)"	ICICI	System Generated	2023-01-19 18:00:18.9133333					
918	318F2A6E-48AE-4E72-AC16-9024A28EE6EA	2023-01-20 10:23:18.4366667	9056.18	7920FFF3-2ACB-4488-86CF-2DC5377C6AFE	ShipmentAdvance	BED-0057	ICICI	System Generated	2023-01-20 10:23:18.4366667					
919	860BD124-96B6-4E24-8545-180ED85A819C	2023-01-20 10:30:18.4833333	7932.30	86F72939-EA6B-48AE-951E-043FD51BF1F5	ShipmentBalancePayment	ACD-0076	Cash	System Generated	2023-01-20 10:30:18.4833333					
920	61CAE60C-F840-48D9-9F6A-4501DDCA4ACE	2023-01-20 11:01:18.5366667	11732.79	37ABDD9A-E32B-450F-9121-05936D8458D1	ShipmentBalancePayment	ACE-0010	HDFC	System Generated	2023-01-20 11:01:18.5366667					
921	2F6F8169-3BD9-419B-A38C-E95D6F069332	2023-01-20 14:23:18.5733333	9278.94	CF35DE07-F04F-4260-B65C-061AB524037E	ShipmentBalancePayment	BDA-0009	ICICI	System Generated	2023-01-20 14:23:18.5733333					
922	336814BA-A670-4437-ADE6-8D2FE001EAF6	2023-01-20 18:21:18.6533333	2794.14	6CDBFF18-877C-45F6-8E1C-09C6DAF3C3FB	ShipmentBalancePayment	BAB-0022	Axis	System Generated	2023-01-20 18:21:18.6533333					
923	D75642D2-226C-497F-A534-9E9EACAE2B7D	2023-01-20 17:38:18.6833333	8791.42	E3AD61CE-17E4-432D-AAB9-4185B0C75710	InvoiceAdvance	"Wingtip Toys (Bokeelia, FL)"	SBI	System Generated	2023-01-20 17:38:18.6833333					
924	33163847-6D00-4FBD-80E7-9E5DB2DBA1D9	2023-01-20 17:12:18.7166667	9727.52	94BE89F9-F1AA-45F4-BF09-CE3D1BC525BC	InvoiceAdvance	Satish Mittal	HDFC	System Generated	2023-01-20 17:12:18.7166667					
925	E15EE9AE-2B21-4875-BD8D-40645C41820D	2023-01-20 13:22:18.7566667	8979.25	94BE89F9-F1AA-45F4-BF09-CE3D1BC525BC	InvoiceBalancePayment	Satish Mittal	SBI	System Generated	2023-01-20 13:22:18.7566667					
926	BC2719AB-3A63-4C90-B505-7CA2CB99D420	2023-01-20 17:04:18.7833333	10745.07	E3AD61CE-17E4-432D-AAB9-4185B0C75710	InvoiceBalancePayment	"Wingtip Toys (Bokeelia, FL)"	UPI	System Generated	2023-01-20 17:04:18.7833333					
927	F5B95620-0D1F-45C4-A7EE-1B73779DC958	2023-01-20 12:28:18.8066667	8633.54	586D7862-C865-485D-A0AF-89C42B8374B9	InvoiceBalancePayment	"Tailspin Toys (McCamey, TX)"	IDFC	System Generated	2023-01-20 12:28:18.8066667					
928	59C598FF-2ECC-43F9-95BF-285515D4643D	2023-01-21 18:15:19.4833333	12088.86	645CBEBF-5268-47AA-8C1B-03B310600B93	ShipmentAdvance	BAD-0064	UPI	System Generated	2023-01-21 18:15:19.4833333					
