TrNo	TrDate	Amt	Type	Cheque	RefNo	PaymentType	Party	BankName	detail	CreatedBy	CreatedOn
7C2C600E-361A-4747-9CBF-BC4A23C263D7	2022-11-02 14:47:19.2266667	3246.25	Dr	1D44160A-B6EE-4709-A46F-0B3A3D75696E	EB2F41F5-4A05-4EF4-AECD-23BF321CA87E	InvoiceBalancePayment	"Tailspin Toys (Arbor Vitae, WI)"	IDFC	IDFC - 1D44160A-B6EE-4709-A46F-0B3A3D75696E - 3246.25	System Generated	2022-11-02 14:47:19.2266667
7C2C600E-361A-4747-9CBF-BC4A23C263D7	2022-11-02 14:47:19.2266667	-3246.25	Cr	1D44160A-B6EE-4709-A46F-0B3A3D75696E	EB2F41F5-4A05-4EF4-AECD-23BF321CA87E	InvoiceBalancePayment	Learning Ltd.	IDFC	IDFC - 1D44160A-B6EE-4709-A46F-0B3A3D75696E - -3246.25	System Generated	2022-11-02 14:47:19.2266667
D55CA958-0B07-4E29-B878-B720237D9873	2022-11-03 12:11:16.3633333	-10730.04	Cr	3F9F1F9E-48DE-49A5-A0D0-9BECA400F955	85B1AE66-D11F-4D62-AA06-0AE7EFD52445	ShipmentAdvance	CBA-0055	SBI	SBI - 3F9F1F9E-48DE-49A5-A0D0-9BECA400F955 - -10730.04	System Generated	2022-11-03 12:11:16.3633333
D55CA958-0B07-4E29-B878-B720237D9873	2022-11-03 12:11:16.3633333	10730.04	Dr	3F9F1F9E-48DE-49A5-A0D0-9BECA400F955	85B1AE66-D11F-4D62-AA06-0AE7EFD52445	ShipmentAdvance	Learning Ltd.	SBI	SBI - 3F9F1F9E-48DE-49A5-A0D0-9BECA400F955 - 10730.04	System Generated	2022-11-03 12:11:16.3633333
0C796DBF-55A2-42C1-BA9F-DF04C0ADDB9B	2022-11-03 15:50:16.3900000	-12444.80	Cr	NULL	4EAD331A-F08C-44C0-B963-0F8D0012BA61	ShipmentAdvance	EBD-0083	Paytm	Paytm -  - -12444.80	System Generated	2022-11-03 15:50:16.3900000
0C796DBF-55A2-42C1-BA9F-DF04C0ADDB9B	2022-11-03 15:50:16.3900000	12444.80	Dr	NULL	4EAD331A-F08C-44C0-B963-0F8D0012BA61	ShipmentAdvance	Learning Ltd.	Paytm	Paytm -  - 12444.80	System Generated	2022-11-03 15:50:16.3900000
0D226ACC-6B05-4F57-805B-34DAEBB46561	2022-11-03 12:45:16.4100000	-5384.07	Cr	NULL	E2C42256-979F-41CA-8628-116E14D5BAD0	ShipmentAdvance	DCC-0086	Cash	Cash -  - -5384.07	System Generated	2022-11-03 12:45:16.4100000
0D226ACC-6B05-4F57-805B-34DAEBB46561	2022-11-03 12:45:16.4100000	5384.07	Dr	NULL	E2C42256-979F-41CA-8628-116E14D5BAD0	ShipmentAdvance	Learning Ltd.	Cash	Cash -  - 5384.07	System Generated	2022-11-03 12:45:16.4100000
4E1CE59A-1585-4859-BA91-BA1EC6A0F353	2022-11-03 16:24:16.4400000	-14728.48	Cr	3D73F67F-406E-47D7-ACE8-854067B43E6C	6FE039A4-3F73-4F02-946E-147C4D6C7583	ShipmentAdvance	DAA-0018	IDFC	IDFC - 3D73F67F-406E-47D7-ACE8-854067B43E6C - -14728.48	System Generated	2022-11-03 16:24:16.4400000
4E1CE59A-1585-4859-BA91-BA1EC6A0F353	2022-11-03 16:24:16.4400000	14728.48	Dr	3D73F67F-406E-47D7-ACE8-854067B43E6C	6FE039A4-3F73-4F02-946E-147C4D6C7583	ShipmentAdvance	Learning Ltd.	IDFC	IDFC - 3D73F67F-406E-47D7-ACE8-854067B43E6C - 14728.48	System Generated	2022-11-03 16:24:16.4400000
D457F627-E8FE-43E1-8919-9E52517B4711	2022-11-03 09:42:16.4700000	-7180.84	Cr	NULL	C8943562-10BD-4CA2-B1C3-297087A47E39	ShipmentBalancePayment	EAD-0021	UPI	UPI -  - -7180.84	System Generated	2022-11-03 09:42:16.4700000
D457F627-E8FE-43E1-8919-9E52517B4711	2022-11-03 09:42:16.4700000	7180.84	Dr	NULL	C8943562-10BD-4CA2-B1C3-297087A47E39	ShipmentBalancePayment	Learning Ltd.	UPI	UPI -  - 7180.84	System Generated	2022-11-03 09:42:16.4700000
7F89F8EE-BC69-421F-91EA-E8F632B9E4F1	2022-11-03 17:07:16.5033333	-8115.37	Cr	8CEE6C6E-2E26-49E9-AF0A-24E2A900F4AE	10313B32-43B6-478A-83E8-29B9294A9F12	ShipmentBalancePayment	BBD-0014	SBI	SBI - 8CEE6C6E-2E26-49E9-AF0A-24E2A900F4AE - -8115.37	System Generated	2022-11-03 17:07:16.5033333
7F89F8EE-BC69-421F-91EA-E8F632B9E4F1	2022-11-03 17:07:16.5033333	8115.37	Dr	8CEE6C6E-2E26-49E9-AF0A-24E2A900F4AE	10313B32-43B6-478A-83E8-29B9294A9F12	ShipmentBalancePayment	Learning Ltd.	SBI	SBI - 8CEE6C6E-2E26-49E9-AF0A-24E2A900F4AE - 8115.37	System Generated	2022-11-03 17:07:16.5033333
9491889A-54EA-499D-8EF5-0916A1E2052A	2022-11-03 11:06:16.5333333	-8521.82	Cr	NULL	982EE649-78FC-4EFD-BC06-2BF172EF874F	ShipmentBalancePayment	DCC-0038	Paytm	Paytm -  - -8521.82	System Generated	2022-11-03 11:06:16.5333333
9491889A-54EA-499D-8EF5-0916A1E2052A	2022-11-03 11:06:16.5333333	8521.82	Dr	NULL	982EE649-78FC-4EFD-BC06-2BF172EF874F	ShipmentBalancePayment	Learning Ltd.	Paytm	Paytm -  - 8521.82	System Generated	2022-11-03 11:06:16.5333333
E2FA5187-8178-41A2-B9C3-983C0648970D	2022-11-03 11:04:16.5566667	10835.12	Dr	FA32728D-5082-4C08-95F2-FF84A5A78E5C	EE623FDD-D635-4788-918B-348CA42C1547	InvoiceAdvance	Hana Hlouskova	HDFC	HDFC - FA32728D-5082-4C08-95F2-FF84A5A78E5C - 10835.12	System Generated	2022-11-03 11:04:16.5566667
E2FA5187-8178-41A2-B9C3-983C0648970D	2022-11-03 11:04:16.5566667	-10835.12	Cr	FA32728D-5082-4C08-95F2-FF84A5A78E5C	EE623FDD-D635-4788-918B-348CA42C1547	InvoiceAdvance	Learning Ltd.	HDFC	HDFC - FA32728D-5082-4C08-95F2-FF84A5A78E5C - -10835.12	System Generated	2022-11-03 11:04:16.5566667
3D3A93F1-0E44-4894-B775-E0693C691249	2022-11-03 16:53:16.5900000	9741.60	Dr	21F5CC78-11C2-458C-A57A-D58F11B186F3	C08180F3-B542-4482-B324-3816AFCECC99	InvoiceAdvance	Stefan Selezeanu	IDFC	IDFC - 21F5CC78-11C2-458C-A57A-D58F11B186F3 - 9741.60	System Generated	2022-11-03 16:53:16.5900000
3D3A93F1-0E44-4894-B775-E0693C691249	2022-11-03 16:53:16.5900000	-9741.60	Cr	21F5CC78-11C2-458C-A57A-D58F11B186F3	C08180F3-B542-4482-B324-3816AFCECC99	InvoiceAdvance	Learning Ltd.	IDFC	IDFC - 21F5CC78-11C2-458C-A57A-D58F11B186F3 - -9741.60	System Generated	2022-11-03 16:53:16.5900000
06A12EC1-F147-40C1-8277-50B7433BF84C	2022-11-03 08:47:16.6300000	3247.20	Dr	NULL	C08180F3-B542-4482-B324-3816AFCECC99	InvoiceBalancePayment	Stefan Selezeanu	Cash	Cash -  - 3247.20	System Generated	2022-11-03 08:47:16.6300000
06A12EC1-F147-40C1-8277-50B7433BF84C	2022-11-03 08:47:16.6300000	-3247.20	Cr	NULL	C08180F3-B542-4482-B324-3816AFCECC99	InvoiceBalancePayment	Learning Ltd.	Cash	Cash -  - -3247.20	System Generated	2022-11-03 08:47:16.6300000
78292D54-2183-4833-8501-227CE4D5F830	2022-11-04 15:10:15.8566667	-11896.00	Cr	1AADF9E0-5721-44DC-85A0-67FF0001C194	704B8CB4-6684-4287-A176-199163BC72AC	ShipmentAdvance	AAE-0067	HDFC	HDFC - 1AADF9E0-5721-44DC-85A0-67FF0001C194 - -11896.00	System Generated	2022-11-04 15:10:15.8566667
78292D54-2183-4833-8501-227CE4D5F830	2022-11-04 15:10:15.8566667	11896.00	Dr	1AADF9E0-5721-44DC-85A0-67FF0001C194	704B8CB4-6684-4287-A176-199163BC72AC	ShipmentAdvance	Learning Ltd.	HDFC	HDFC - 1AADF9E0-5721-44DC-85A0-67FF0001C194 - 11896.00	System Generated	2022-11-04 15:10:15.8566667
6CD23850-DA05-43B4-AE88-7182C4453705	2022-11-04 17:25:15.8800000	-14592.20	Cr	93EDB0E4-E731-444B-B530-31341FAE91E3	E25DA463-7640-4F85-B0FE-220299F227E9	ShipmentAdvance	DBE-0072	IDFC	IDFC - 93EDB0E4-E731-444B-B530-31341FAE91E3 - -14592.20	System Generated	2022-11-04 17:25:15.8800000
6CD23850-DA05-43B4-AE88-7182C4453705	2022-11-04 17:25:15.8800000	14592.20	Dr	93EDB0E4-E731-444B-B530-31341FAE91E3	E25DA463-7640-4F85-B0FE-220299F227E9	ShipmentAdvance	Learning Ltd.	IDFC	IDFC - 93EDB0E4-E731-444B-B530-31341FAE91E3 - 14592.20	System Generated	2022-11-04 17:25:15.8800000
76250BBF-F0A0-4695-B402-EAF46B3274E1	2022-11-04 16:18:15.9000000	-11625.51	Cr	NULL	A6A3C20C-06CA-424C-89C8-2A3FD02A6819	ShipmentAdvance	BBD-0071	Cash	Cash -  - -11625.51	System Generated	2022-11-04 16:18:15.9000000
76250BBF-F0A0-4695-B402-EAF46B3274E1	2022-11-04 16:18:15.9000000	11625.51	Dr	NULL	A6A3C20C-06CA-424C-89C8-2A3FD02A6819	ShipmentAdvance	Learning Ltd.	Cash	Cash -  - 11625.51	System Generated	2022-11-04 16:18:15.9000000
EDF787C4-C2F2-42EF-83E7-ADDEBDD765F7	2022-11-04 11:04:15.9266667	-6056.40	Cr	66171537-4C03-4419-AB73-BF7C12052061	FCDE82CC-762F-4FA5-8D11-2C480385810F	ShipmentBalancePayment	DED-0067	SBI	SBI - 66171537-4C03-4419-AB73-BF7C12052061 - -6056.40	System Generated	2022-11-04 11:04:15.9266667
EDF787C4-C2F2-42EF-83E7-ADDEBDD765F7	2022-11-04 11:04:15.9266667	6056.40	Dr	66171537-4C03-4419-AB73-BF7C12052061	FCDE82CC-762F-4FA5-8D11-2C480385810F	ShipmentBalancePayment	Learning Ltd.	SBI	SBI - 66171537-4C03-4419-AB73-BF7C12052061 - 6056.40	System Generated	2022-11-04 11:04:15.9266667
45D220A0-2F8F-4A9D-88C0-D2A230ECF79F	2022-11-04 17:28:15.9500000	9700.86	Dr	8997028F-0A57-43AE-A195-9EEC993C246F	D35B2CC9-F36A-4CFC-B1BD-2B1ACD1F8FC5	InvoiceAdvance	Suparna Bhattacharya	SBI	SBI - 8997028F-0A57-43AE-A195-9EEC993C246F - 9700.86	System Generated	2022-11-04 17:28:15.9500000
45D220A0-2F8F-4A9D-88C0-D2A230ECF79F	2022-11-04 17:28:15.9500000	-9700.86	Cr	8997028F-0A57-43AE-A195-9EEC993C246F	D35B2CC9-F36A-4CFC-B1BD-2B1ACD1F8FC5	InvoiceAdvance	Learning Ltd.	SBI	SBI - 8997028F-0A57-43AE-A195-9EEC993C246F - -9700.86	System Generated	2022-11-04 17:28:15.9500000
3D5DBEB6-2850-44A8-B0A8-5CED1D482451	2022-11-04 18:10:15.9666667	7671.95	Dr	0E9D52B5-593E-410F-8DAA-612C158E768E	89B4FDFC-1483-4A47-9DF1-3927C7A5958A	InvoiceAdvance	Kristi Part	Axis	Axis - 0E9D52B5-593E-410F-8DAA-612C158E768E - 7671.95	System Generated	2022-11-04 18:10:15.9666667
3D5DBEB6-2850-44A8-B0A8-5CED1D482451	2022-11-04 18:10:15.9666667	-7671.95	Cr	0E9D52B5-593E-410F-8DAA-612C158E768E	89B4FDFC-1483-4A47-9DF1-3927C7A5958A	InvoiceAdvance	Learning Ltd.	Axis	Axis - 0E9D52B5-593E-410F-8DAA-612C158E768E - -7671.95	System Generated	2022-11-04 18:10:15.9666667
47A59E31-6E7F-4810-B1F0-BD21171D03CF	2022-11-04 14:39:15.9866667	18961.71	Dr	NULL	26E29CE2-5657-4408-8836-39767B9BFBCA	InvoiceAdvance	Ron Williams	Paytm	Paytm -  - 18961.71	System Generated	2022-11-04 14:39:15.9866667
47A59E31-6E7F-4810-B1F0-BD21171D03CF	2022-11-04 14:39:15.9866667	-18961.71	Cr	NULL	26E29CE2-5657-4408-8836-39767B9BFBCA	InvoiceAdvance	Learning Ltd.	Paytm	Paytm -  - -18961.71	System Generated	2022-11-04 14:39:15.9866667
96EF5E03-C295-498E-9F1C-67AC7A33EB0F	2022-11-05 15:09:15.0400000	-9642.88	Cr	76D9A489-D526-43E8-AD48-93929A0AC927	48C8A839-48E5-4A6F-B0CD-14990CFB991E	ShipmentAdvance	CCD-0003	PNB	PNB - 76D9A489-D526-43E8-AD48-93929A0AC927 - -9642.88	System Generated	2022-11-05 15:09:15.0400000
96EF5E03-C295-498E-9F1C-67AC7A33EB0F	2022-11-05 15:09:15.0400000	9642.88	Dr	76D9A489-D526-43E8-AD48-93929A0AC927	48C8A839-48E5-4A6F-B0CD-14990CFB991E	ShipmentAdvance	Learning Ltd.	PNB	PNB - 76D9A489-D526-43E8-AD48-93929A0AC927 - 9642.88	System Generated	2022-11-05 15:09:15.0400000
79B5AC65-5D48-45FB-9E69-6A8C000CB4AA	2022-11-05 17:26:15.0766667	-10388.43	Cr	NULL	53B4AE66-22D9-44B8-B32C-2BB27DBBF4AA	ShipmentAdvance	CCE-0058	Cash	Cash -  - -10388.43	System Generated	2022-11-05 17:26:15.0766667
79B5AC65-5D48-45FB-9E69-6A8C000CB4AA	2022-11-05 17:26:15.0766667	10388.43	Dr	NULL	53B4AE66-22D9-44B8-B32C-2BB27DBBF4AA	ShipmentAdvance	Learning Ltd.	Cash	Cash -  - 10388.43	System Generated	2022-11-05 17:26:15.0766667
C4D5CD60-96A7-4DAC-AF71-B2E7AC88F86D	2022-11-05 11:56:15.1033333	-7088.01	Cr	NULL	BF0B038E-18BD-4BE0-B786-322DB555EE68	ShipmentAdvance	BEC-0039	UPI	UPI -  - -7088.01	System Generated	2022-11-05 11:56:15.1033333
C4D5CD60-96A7-4DAC-AF71-B2E7AC88F86D	2022-11-05 11:56:15.1033333	7088.01	Dr	NULL	BF0B038E-18BD-4BE0-B786-322DB555EE68	ShipmentAdvance	Learning Ltd.	UPI	UPI -  - 7088.01	System Generated	2022-11-05 11:56:15.1033333
4B9B3AEE-0326-412B-89FD-19D96636EE8D	2022-11-05 11:45:15.1300000	-6658.10	Cr	B42E17BE-5C98-4CCA-981A-74BF54C1D257	A2263B9B-BC3D-48B7-B56A-339C988D9954	ShipmentAdvance	CAE-0078	Axis	Axis - B42E17BE-5C98-4CCA-981A-74BF54C1D257 - -6658.10	System Generated	2022-11-05 11:45:15.1300000
4B9B3AEE-0326-412B-89FD-19D96636EE8D	2022-11-05 11:45:15.1300000	6658.10	Dr	B42E17BE-5C98-4CCA-981A-74BF54C1D257	A2263B9B-BC3D-48B7-B56A-339C988D9954	ShipmentAdvance	Learning Ltd.	Axis	Axis - B42E17BE-5C98-4CCA-981A-74BF54C1D257 - 6658.10	System Generated	2022-11-05 11:45:15.1300000
340116E0-109E-43DC-906F-939EFA99A432	2022-11-05 09:33:15.1633333	16056.57	Dr	22C05E4E-A3B5-4DDF-9C05-422B2A7365D3	CFE22080-EB86-44E8-8FE2-0579804A3BAD	InvoiceAdvance	Anna Mazzanti	Axis	Axis - 22C05E4E-A3B5-4DDF-9C05-422B2A7365D3 - 16056.57	System Generated	2022-11-05 09:33:15.1633333
340116E0-109E-43DC-906F-939EFA99A432	2022-11-05 09:33:15.1633333	-16056.57	Cr	22C05E4E-A3B5-4DDF-9C05-422B2A7365D3	CFE22080-EB86-44E8-8FE2-0579804A3BAD	InvoiceAdvance	Learning Ltd.	Axis	Axis - 22C05E4E-A3B5-4DDF-9C05-422B2A7365D3 - -16056.57	System Generated	2022-11-05 09:33:15.1633333
AD8C069D-21E8-482E-AD0D-172D9DD75829	2022-11-06 08:40:14.9233333	-4579.05	Cr	2163F291-EAB5-4A96-8D44-941335803AF9	86ABE0D1-9230-44EF-A223-35595E15A3BB	ShipmentAdvance	DBC-0031	SBI	SBI - 2163F291-EAB5-4A96-8D44-941335803AF9 - -4579.05	System Generated	2022-11-06 08:40:14.9233333
AD8C069D-21E8-482E-AD0D-172D9DD75829	2022-11-06 08:40:14.9233333	4579.05	Dr	2163F291-EAB5-4A96-8D44-941335803AF9	86ABE0D1-9230-44EF-A223-35595E15A3BB	ShipmentAdvance	Learning Ltd.	SBI	SBI - 2163F291-EAB5-4A96-8D44-941335803AF9 - 4579.05	System Generated	2022-11-06 08:40:14.9233333
A25A19BE-ACDB-4C51-AA99-201437BC9F6F	2022-11-06 17:44:14.9433333	-9886.79	Cr	A413B739-ED1D-47A4-AD3D-19F5AC0352F1	C7A8BB4F-DFD5-4B36-85C5-3A9B1705C65B	ShipmentAdvance	BDB-0064	PNB	PNB - A413B739-ED1D-47A4-AD3D-19F5AC0352F1 - -9886.79	System Generated	2022-11-06 17:44:14.9433333
A25A19BE-ACDB-4C51-AA99-201437BC9F6F	2022-11-06 17:44:14.9433333	9886.79	Dr	A413B739-ED1D-47A4-AD3D-19F5AC0352F1	C7A8BB4F-DFD5-4B36-85C5-3A9B1705C65B	ShipmentAdvance	Learning Ltd.	PNB	PNB - A413B739-ED1D-47A4-AD3D-19F5AC0352F1 - 9886.79	System Generated	2022-11-06 17:44:14.9433333
3DFBB874-99C7-4AFC-AF2C-2EC31A5D2CD0	2022-11-06 15:08:14.9666667	-4909.49	Cr	NULL	6FE039A4-3F73-4F02-946E-147C4D6C7583	ShipmentBalancePayment	DAA-0018	UPI	UPI -  - -4909.49	System Generated	2022-11-06 15:08:14.9666667
3DFBB874-99C7-4AFC-AF2C-2EC31A5D2CD0	2022-11-06 15:08:14.9666667	4909.49	Dr	NULL	6FE039A4-3F73-4F02-946E-147C4D6C7583	ShipmentBalancePayment	Learning Ltd.	UPI	UPI -  - 4909.49	System Generated	2022-11-06 15:08:14.9666667
87BF4114-B1F9-471C-AF58-DFF08CFBFD07	2022-11-06 13:34:14.9866667	-10980.92	Cr	NULL	704B8CB4-6684-4287-A176-199163BC72AC	ShipmentBalancePayment	AAE-0067	UPI	UPI -  - -10980.92	System Generated	2022-11-06 13:34:14.9866667
87BF4114-B1F9-471C-AF58-DFF08CFBFD07	2022-11-06 13:34:14.9866667	10980.92	Dr	NULL	704B8CB4-6684-4287-A176-199163BC72AC	ShipmentBalancePayment	Learning Ltd.	UPI	UPI -  - 10980.92	System Generated	2022-11-06 13:34:14.9866667
EC57E8E9-62D0-4A2C-AEF9-B7C03A98C249	2022-11-06 15:30:15.0100000	9445.55	Dr	NULL	C9E00047-BE93-4C2A-ABD5-08FF6A02599D	InvoiceAdvance	Valter Viiding	Cash	Cash -  - 9445.55	System Generated	2022-11-06 15:30:15.0100000
EC57E8E9-62D0-4A2C-AEF9-B7C03A98C249	2022-11-06 15:30:15.0100000	-9445.55	Cr	NULL	C9E00047-BE93-4C2A-ABD5-08FF6A02599D	InvoiceAdvance	Learning Ltd.	Cash	Cash -  - -9445.55	System Generated	2022-11-06 15:30:15.0100000
685F269F-AB2F-4855-8A86-19B9DE490EBE	2022-11-06 16:50:15.0300000	19278.40	Dr	NULL	63A99E22-468C-44F0-8612-3E8229D0B023	InvoiceAdvance	David safranek	Paytm	Paytm -  - 19278.40	System Generated	2022-11-06 16:50:15.0300000
685F269F-AB2F-4855-8A86-19B9DE490EBE	2022-11-06 16:50:15.0300000	-19278.40	Cr	NULL	63A99E22-468C-44F0-8612-3E8229D0B023	InvoiceAdvance	Learning Ltd.	Paytm	Paytm -  - -19278.40	System Generated	2022-11-06 16:50:15.0300000
2F1640DF-2473-43B1-9A77-FA4FAE1F9CD2	2022-11-06 15:46:15.0566667	4819.60	Dr	521427D7-78BA-4BC1-BE0F-67C8CB7DB60C	63A99E22-468C-44F0-8612-3E8229D0B023	InvoiceBalancePayment	David safranek	SBI	SBI - 521427D7-78BA-4BC1-BE0F-67C8CB7DB60C - 4819.60	System Generated	2022-11-06 15:46:15.0566667
2F1640DF-2473-43B1-9A77-FA4FAE1F9CD2	2022-11-06 15:46:15.0566667	-4819.60	Cr	521427D7-78BA-4BC1-BE0F-67C8CB7DB60C	63A99E22-468C-44F0-8612-3E8229D0B023	InvoiceBalancePayment	Learning Ltd.	SBI	SBI - 521427D7-78BA-4BC1-BE0F-67C8CB7DB60C - -4819.60	System Generated	2022-11-06 15:46:15.0566667
595FBF18-A807-45B9-933B-52D436247163	2022-11-07 08:42:17.3200000	-9247.76	Cr	NULL	BEA71751-963B-4CD1-98E2-2E6192BC7E46	ShipmentBalancePayment	EEC-0021	Paytm	Paytm -  - -9247.76	System Generated	2022-11-07 08:42:17.3200000
595FBF18-A807-45B9-933B-52D436247163	2022-11-07 08:42:17.3200000	9247.76	Dr	NULL	BEA71751-963B-4CD1-98E2-2E6192BC7E46	ShipmentBalancePayment	Learning Ltd.	Paytm	Paytm -  - 9247.76	System Generated	2022-11-07 08:42:17.3200000
7E01D095-9F20-40DB-9785-18CEF4107BEE	2022-11-07 15:41:17.3866667	-9206.02	Cr	56109281-77EB-4D19-A297-6D0AD0BE7D35	C7FA2424-078B-46D7-B720-2F6BA02F656D	ShipmentBalancePayment	BCD-0007	HDFC	HDFC - 56109281-77EB-4D19-A297-6D0AD0BE7D35 - -9206.02	System Generated	2022-11-07 15:41:17.3866667
7E01D095-9F20-40DB-9785-18CEF4107BEE	2022-11-07 15:41:17.3866667	9206.02	Dr	56109281-77EB-4D19-A297-6D0AD0BE7D35	C7FA2424-078B-46D7-B720-2F6BA02F656D	ShipmentBalancePayment	Learning Ltd.	HDFC	HDFC - 56109281-77EB-4D19-A297-6D0AD0BE7D35 - 9206.02	System Generated	2022-11-07 15:41:17.3866667
ABDB3BBF-D8C7-415C-8385-101A1E18BA82	2022-11-07 17:33:17.4633333	6020.27	Dr	61B9AFB5-2D2E-41AF-AD16-999C5BE409C4	4F48F96C-4913-4577-BCAC-0B4F1C6A461B	InvoiceAdvance	"Wingtip Toys (Bernstein, TX)"	PNB	PNB - 61B9AFB5-2D2E-41AF-AD16-999C5BE409C4 - 6020.27	System Generated	2022-11-07 17:33:17.4633333
ABDB3BBF-D8C7-415C-8385-101A1E18BA82	2022-11-07 17:33:17.4633333	-6020.27	Cr	61B9AFB5-2D2E-41AF-AD16-999C5BE409C4	4F48F96C-4913-4577-BCAC-0B4F1C6A461B	InvoiceAdvance	Learning Ltd.	PNB	PNB - 61B9AFB5-2D2E-41AF-AD16-999C5BE409C4 - -6020.27	System Generated	2022-11-07 17:33:17.4633333
18D1F695-F783-4C5D-B63F-DC122CE12048	2022-11-07 17:02:17.5766667	7115.18	Dr	NULL	BBC232BC-8088-42A3-B376-17953F5390E2	InvoiceAdvance	"Wingtip Toys (Birds, IL)"	UPI	UPI -  - 7115.18	System Generated	2022-11-07 17:02:17.5766667
18D1F695-F783-4C5D-B63F-DC122CE12048	2022-11-07 17:02:17.5766667	-7115.18	Cr	NULL	BBC232BC-8088-42A3-B376-17953F5390E2	InvoiceAdvance	Learning Ltd.	UPI	UPI -  - -7115.18	System Generated	2022-11-07 17:02:17.5766667
ABD5F1FA-4B0B-49FD-A1BF-3FD3CF006314	2022-11-07 18:23:17.6933333	7578.63	Dr	A8B59250-8D5B-4BCF-932F-15B32BFA2220	AE70AF52-ED6E-4C8F-97DD-45D647C15C00	InvoiceAdvance	"Tailspin Toys (Muir, MI)"	SBI	SBI - A8B59250-8D5B-4BCF-932F-15B32BFA2220 - 7578.63	System Generated	2022-11-07 18:23:17.6933333
ABD5F1FA-4B0B-49FD-A1BF-3FD3CF006314	2022-11-07 18:23:17.6933333	-7578.63	Cr	A8B59250-8D5B-4BCF-932F-15B32BFA2220	AE70AF52-ED6E-4C8F-97DD-45D647C15C00	InvoiceAdvance	Learning Ltd.	SBI	SBI - A8B59250-8D5B-4BCF-932F-15B32BFA2220 - -7578.63	System Generated	2022-11-07 18:23:17.6933333
58AD0825-94A8-45E8-AC2A-FE2573F55015	2022-11-07 15:40:17.8100000	7529.34	Dr	691CA552-158B-4574-8CF9-10FA58A7A9D3	6FCE7601-ABA4-4237-971C-4BBC4D923C8A	InvoiceAdvance	Libuse Valentova	HDFC	HDFC - 691CA552-158B-4574-8CF9-10FA58A7A9D3 - 7529.34	System Generated	2022-11-07 15:40:17.8100000
58AD0825-94A8-45E8-AC2A-FE2573F55015	2022-11-07 15:40:17.8100000	-7529.34	Cr	691CA552-158B-4574-8CF9-10FA58A7A9D3	6FCE7601-ABA4-4237-971C-4BBC4D923C8A	InvoiceAdvance	Learning Ltd.	HDFC	HDFC - 691CA552-158B-4574-8CF9-10FA58A7A9D3 - -7529.34	System Generated	2022-11-07 15:40:17.8100000
C99688B2-39DF-41F6-8409-8286C01576CB	2022-11-07 09:35:17.9966667	9262.76	Dr	FB437DE8-6E34-481B-B3A5-67F9B8CC8A87	AE70AF52-ED6E-4C8F-97DD-45D647C15C00	InvoiceBalancePayment	"Tailspin Toys (Muir, MI)"	SBI	SBI - FB437DE8-6E34-481B-B3A5-67F9B8CC8A87 - 9262.76	System Generated	2022-11-07 09:35:17.9966667
C99688B2-39DF-41F6-8409-8286C01576CB	2022-11-07 09:35:17.9966667	-9262.76	Cr	FB437DE8-6E34-481B-B3A5-67F9B8CC8A87	AE70AF52-ED6E-4C8F-97DD-45D647C15C00	InvoiceBalancePayment	Learning Ltd.	SBI	SBI - FB437DE8-6E34-481B-B3A5-67F9B8CC8A87 - -9262.76	System Generated	2022-11-07 09:35:17.9966667
E5518D51-D84F-41F7-A676-4844F81E9E0B	2022-11-08 17:48:15.3500000	-6645.78	Cr	34ECD8A2-E419-45A5-A625-19AE15B552E0	1E74C248-48E2-486D-9ABB-3121DA675275	ShipmentBalancePayment	BAD-0049	HDFC	HDFC - 34ECD8A2-E419-45A5-A625-19AE15B552E0 - -6645.78	System Generated	2022-11-08 17:48:15.3500000
E5518D51-D84F-41F7-A676-4844F81E9E0B	2022-11-08 17:48:15.3500000	6645.78	Dr	34ECD8A2-E419-45A5-A625-19AE15B552E0	1E74C248-48E2-486D-9ABB-3121DA675275	ShipmentBalancePayment	Learning Ltd.	HDFC	HDFC - 34ECD8A2-E419-45A5-A625-19AE15B552E0 - 6645.78	System Generated	2022-11-08 17:48:15.3500000
58599EA7-66F1-4E4E-A8C5-1ECE0B2F83AD	2022-11-08 16:38:15.4000000	-8069.20	Cr	4ED1D90E-73F5-455F-AA09-8CBD4E72CB0C	17FB3DED-6007-4D7D-9DB6-31F877C81583	ShipmentBalancePayment	ADB-0002	ICICI	ICICI - 4ED1D90E-73F5-455F-AA09-8CBD4E72CB0C - -8069.20	System Generated	2022-11-08 16:38:15.4000000
58599EA7-66F1-4E4E-A8C5-1ECE0B2F83AD	2022-11-08 16:38:15.4000000	8069.20	Dr	4ED1D90E-73F5-455F-AA09-8CBD4E72CB0C	17FB3DED-6007-4D7D-9DB6-31F877C81583	ShipmentBalancePayment	Learning Ltd.	ICICI	ICICI - 4ED1D90E-73F5-455F-AA09-8CBD4E72CB0C - 8069.20	System Generated	2022-11-08 16:38:15.4000000
868CEDAC-D279-4E08-BA4D-8BDAFA7425C3	2022-11-08 09:40:15.4200000	5936.17	Dr	23905399-BE27-4340-B905-724F26016386	31D36E55-27F7-4D17-A498-379ACDF156C9	InvoiceAdvance	"Tailspin Toys (Airport Drive, MO)"	ICICI	ICICI - 23905399-BE27-4340-B905-724F26016386 - 5936.17	System Generated	2022-11-08 09:40:15.4200000
